FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,FlightDateTime,ElapsedTime
2024-03-16,11:06:17,ONT,1.75,3.0,0.4,0.6666666666666666,0.1,2024-03-16 11:06:00,3540
2025-01-19,07:23:06,LAX,1.75,2.25,0.4,0.2777777777777778,0.7,2025-01-19 07:23:00,448277
2025-01-19,16:08:21,ONT,1.0,2.25,0.4,0.6666666666666666,0.7,2025-01-19 16:08:00,448802
2025-01-19,23:34:30,ONT,1.5,3.5,0.6000000000000001,0.1111111111111111,1.0,2025-01-19 23:34:00,449248
2024-12-11,02:59:31,LAX,1.5,2.25,0.2,0.3333333333333333,0.0,2024-12-11 02:59:00,391853
2024-11-30,18:33:28,ONT,1.75,2.75,0.4,0.3333333333333333,0.3,2024-11-30 18:33:00,376947
2024-03-14,05:33:12,LAX,1.75,2.5,0.6000000000000001,0.0,0.5,2024-03-14 05:33:00,327
2024-11-30,01:41:58,ONT,0.5,3.5,0.6000000000000001,0.1666666666666666,0.5,2024-11-30 01:41:00,375935
2024-12-13,20:49:18,LAX,1.25,4.0,0.6000000000000001,0.0555555555555555,0.6,2024-12-13 20:49:00,395803
2025-01-19,06:51:04,LAX,2.0,4.75,0.6000000000000001,0.2777777777777778,0.5,2025-01-19 06:51:00,448245
2025-01-18,01:38:34,ONT,1.5,2.5,0.0,0.2777777777777778,0.2,2025-01-18 01:38:00,446492
2024-03-20,03:27:18,ONT,1.75,3.75,0.0,0.2777777777777778,0.8,2024-03-20 03:27:00,8841
2024-03-21,14:08:16,ONT,1.5,3.0,0.2,0.2222222222222222,0.1,2024-03-21 14:08:00,10922
2024-11-30,10:21:04,ONT,0.5,2.5,0.4,0.2222222222222222,0.7,2024-11-30 10:21:00,376455
2024-11-30,11:28:29,LAX,1.5,3.0,0.4,0.0555555555555555,0.8,2024-11-30 11:28:00,376522
2025-01-18,18:29:17,LAX,0.25,4.5,0.4,0.0555555555555555,0.9,2025-01-18 18:29:00,447503
2025-01-18,07:07:55,LAX,1.0,2.5,0.4,0.2222222222222222,1.0,2025-01-18 07:07:00,446821
2025-01-19,08:30:52,ONT,1.25,3.5,0.2,0.0,0.4,2025-01-19 08:30:00,448344
2024-03-14,22:00:55,ONT,1.25,2.25,0.6000000000000001,0.1666666666666666,0.4,2024-03-14 22:00:00,1314
2024-12-13,15:19:42,LAX,0.5,4.0,0.4,0.2777777777777778,0.0,2024-12-13 15:19:00,395473
2024-11-30,20:33:41,LAX,1.5,5.0,0.6000000000000001,0.0,1.0,2024-11-30 20:33:00,377067
2025-01-19,17:59:03,ONT,1.5,3.25,0.4,0.0555555555555555,0.4,2025-01-19 17:59:00,448913
2024-12-12,01:21:58,LAX,1.5,3.25,0.2,0.9444444444444444,0.4,2024-12-12 01:21:00,393195
2025-01-19,22:20:58,ONT,0.25,3.5,0.2,0.3333333333333333,0.1,2025-01-19 22:20:00,449174
2025-01-19,22:53:46,LAX,0.75,4.25,0.4,1.0,0.1,2025-01-19 22:53:00,449207
2024-11-30,00:18:30,ONT,0.75,4.0,0.2,0.7777777777777778,0.4,2024-11-30 00:18:00,375852
2024-11-30,08:46:57,LAX,1.5,4.75,0.8,0.611111111111111,0.0,2024-11-30 08:46:00,376360
2024-12-13,10:08:36,ONT,2.0,2.5,0.0,0.2777777777777778,0.2,2024-12-13 10:08:00,395162
2024-12-13,19:27:51,ONT,1.25,3.5,0.2,0.1111111111111111,0.2,2024-12-13 19:27:00,395721
2025-01-19,13:28:08,LAX,2.0,4.5,0.0,0.2222222222222222,0.9,2025-01-19 13:28:00,448642
2024-03-15,03:31:02,LAX,0.25,2.25,0.6000000000000001,0.611111111111111,0.5,2024-03-15 03:31:00,1645
2024-12-13,06:36:09,LAX,2.0,3.25,0.2,0.1111111111111111,0.4,2024-12-13 06:36:00,394950
2024-12-13,06:00:43,LAX,1.5,4.0,0.4,0.0,0.5,2024-12-13 06:00:00,394914
2024-11-30,00:07:34,LAX,0.5,2.0,0.2,0.2777777777777778,0.2,2024-11-30 00:07:00,375841
2024-11-30,10:41:34,ONT,2.0,5.0,0.2,0.5555555555555556,0.9,2024-11-30 10:41:00,376475
2024-11-30,02:08:17,ONT,0.5,4.25,0.6000000000000001,0.2222222222222222,0.0,2024-11-30 02:08:00,375962
2024-11-30,00:54:44,ONT,1.0,3.5,0.2,0.5555555555555556,0.8,2024-11-30 00:54:00,375888
2024-11-30,00:41:15,ONT,1.0,2.75,0.2,0.3333333333333333,0.8,2024-11-30 00:41:00,375875
2025-01-18,03:35:50,ONT,1.25,4.75,0.6000000000000001,0.0555555555555555,0.8,2025-01-18 03:35:00,446609
2024-11-30,08:14:18,ONT,0.75,2.5,0.4,0.9444444444444444,1.0,2024-11-30 08:14:00,376328
2024-03-14,02:56:29,LAX,0.5,4.25,0.6000000000000001,0.611111111111111,0.6,2024-03-14 02:56:00,170
2024-11-30,03:09:14,LAX,1.0,3.75,0.8,0.2222222222222222,0.6,2024-11-30 03:09:00,376023
2024-03-17,23:59:07,LAX,1.25,3.25,0.0,0.0555555555555555,0.5,2024-03-17 23:59:00,5753
2024-12-11,17:30:42,ONT,0.25,3.25,0.4,0.3333333333333333,0.0,2024-12-11 17:30:00,392724
2024-11-30,15:43:56,ONT,0.75,5.0,0.4,0.2222222222222222,0.1,2024-11-30 15:43:00,376777
2024-11-30,23:03:35,ONT,0.75,4.25,0.0,0.1111111111111111,0.1,2024-11-30 23:03:00,377217
2024-12-13,21:21:41,ONT,1.0,3.5,0.4,0.2222222222222222,0.7,2024-12-13 21:21:00,395835
2025-01-19,18:55:32,LAX,0.5,3.75,0.0,0.7222222222222222,0.6,2025-01-19 18:55:00,448969
2024-12-11,18:02:59,ONT,1.75,3.25,0.4,0.1666666666666666,0.4,2024-12-11 18:02:00,392756
2024-12-13,15:20:50,ONT,1.25,4.0,0.2,0.2777777777777778,0.8,2024-12-13 15:20:00,395474
2024-12-11,04:14:26,ONT,2.0,2.25,0.2,0.3333333333333333,0.3,2024-12-11 04:14:00,391928
2024-03-16,04:49:15,ONT,1.25,5.0,0.4,0.1666666666666666,0.2,2024-03-16 04:49:00,3163
2024-11-30,14:02:51,ONT,1.0,4.25,0.2,0.1111111111111111,0.9,2024-11-30 14:02:00,376676
2024-11-30,19:20:22,ONT,2.0,3.75,0.0,0.0555555555555555,0.0,2024-11-30 19:20:00,376994
2024-11-30,15:37:41,LAX,0.5,2.5,0.2,0.1111111111111111,0.2,2024-11-30 15:37:00,376771
2024-03-20,02:24:47,ONT,1.5,3.5,0.2,0.3888888888888889,1.0,2024-03-20 02:24:00,8778
2025-01-18,13:36:58,ONT,1.5,3.25,0.4,0.3333333333333333,0.6,2025-01-18 13:36:00,447210
2024-03-17,17:25:57,LAX,0.75,4.25,0.6000000000000001,0.3333333333333333,0.8,2024-03-17 17:25:00,5359
2024-12-12,18:30:44,LAX,1.5,4.25,0.6000000000000001,0.1111111111111111,0.3,2024-12-12 18:30:00,394224
2024-12-11,19:49:28,LAX,2.0,2.75,0.4,0.2222222222222222,0.3,2024-12-11 19:49:00,392863
2025-01-19,10:46:48,ONT,0.25,3.25,0.2,0.0,0.3,2025-01-19 10:46:00,448480
2024-11-30,01:43:08,ONT,1.25,2.5,0.2,0.0555555555555555,0.6,2024-11-30 01:43:00,375937
2024-03-18,12:44:06,LAX,0.75,2.75,0.6000000000000001,0.0555555555555555,0.4,2024-03-18 12:44:00,6518
2025-01-19,22:58:16,ONT,1.5,2.75,0.8,0.3333333333333333,0.6,2025-01-19 22:58:00,449212
2024-03-17,23:38:29,ONT,2.0,3.25,0.2,0.8333333333333334,0.9,2024-03-17 23:38:00,5732
2024-03-21,03:54:26,ONT,0.75,4.0,0.2,0.2777777777777778,0.3,2024-03-21 03:54:00,10308
2024-12-11,12:27:04,ONT,0.25,4.0,0.6000000000000001,0.1666666666666666,0.6,2024-12-11 12:27:00,392421
2025-01-19,02:31:55,ONT,0.75,5.0,0.4,0.1666666666666666,0.9,2025-01-19 02:31:00,447985
2024-11-30,20:33:48,ONT,1.75,2.75,0.4,0.1666666666666666,0.1,2024-11-30 20:33:00,377067
2024-03-17,08:29:29,LAX,1.0,3.5,0.6000000000000001,0.6666666666666666,0.3,2024-03-17 08:29:00,4823
2024-03-20,05:47:13,ONT,2.0,4.0,0.4,0.611111111111111,0.2,2024-03-20 05:47:00,8981
2024-03-21,01:12:24,LAX,1.25,3.0,0.2,0.8888888888888888,1.0,2024-03-21 01:12:00,10146
2024-03-17,00:39:09,ONT,0.75,4.25,0.6000000000000001,0.2222222222222222,1.0,2024-03-17 00:39:00,4353
2025-01-18,16:24:26,LAX,0.25,3.75,0.2,0.2777777777777778,0.0,2025-01-18 16:24:00,447378
2025-01-18,14:33:32,LAX,1.75,3.25,0.2,0.2222222222222222,0.0,2025-01-18 14:33:00,447267
2024-12-11,18:59:49,ONT,1.25,3.5,0.6000000000000001,0.1111111111111111,0.6,2024-12-11 18:59:00,392813
2024-11-30,03:10:38,LAX,1.5,3.5,0.8,0.0,0.4,2024-11-30 03:10:00,376024
2024-11-30,16:08:43,ONT,1.5,2.75,0.6000000000000001,0.3333333333333333,0.0,2024-11-30 16:08:00,376802
2024-03-22,00:06:50,LAX,1.25,5.0,0.2,0.2222222222222222,0.1,2024-03-22 00:06:00,11520
2024-03-15,11:22:27,ONT,0.25,4.0,0.4,0.1111111111111111,0.6,2024-03-15 11:22:00,2116
2024-03-19,16:13:58,ONT,1.5,4.75,0.4,0.0555555555555555,0.3,2024-03-19 16:13:00,8167
2024-11-30,03:09:11,ONT,1.0,4.75,0.6000000000000001,0.2222222222222222,0.2,2024-11-30 03:09:00,376023
2024-12-13,12:01:01,LAX,1.75,4.0,0.6000000000000001,0.2222222222222222,0.1,2024-12-13 12:01:00,395275
2024-12-13,14:42:43,LAX,2.0,4.75,0.4,0.0,0.5,2024-12-13 14:42:00,395436
2024-11-30,07:25:20,LAX,1.0,2.0,0.2,0.1666666666666666,0.6,2024-11-30 07:25:00,376279
2024-12-12,22:19:59,LAX,0.5,5.0,0.4,0.0,0.4,2024-12-12 22:19:00,394453
2025-01-19,17:58:27,ONT,1.0,4.0,0.2,0.0,0.3,2025-01-19 17:58:00,448912
2025-01-19,06:59:47,ONT,1.5,2.75,0.6000000000000001,0.3333333333333333,0.3,2025-01-19 06:59:00,448253
2024-03-22,15:27:35,LAX,1.25,4.75,0.2,0.1111111111111111,0.3,2024-03-22 15:27:00,12441
2024-11-30,00:16:14,LAX,2.0,2.25,0.0,0.0,0.3,2024-11-30 00:16:00,375850
2024-03-19,05:55:39,LAX,0.25,4.0,0.4,0.0555555555555555,0.4,2024-03-19 05:55:00,7549
2024-11-30,13:34:29,ONT,1.25,4.5,0.4,0.5,0.4,2024-11-30 13:34:00,376648
2024-11-30,05:16:12,LAX,1.75,3.75,0.6000000000000001,0.2222222222222222,0.7,2024-11-30 05:16:00,376150
2024-11-30,02:23:30,ONT,1.5,4.5,0.2,0.1666666666666666,0.0,2024-11-30 02:23:00,375977
2025-01-18,05:17:55,ONT,1.5,3.25,0.4,0.1666666666666666,0.4,2025-01-18 05:17:00,446711
2024-11-30,01:32:38,ONT,1.25,2.25,0.2,0.611111111111111,0.1,2024-11-30 01:32:00,375926
2024-03-17,20:27:04,ONT,0.75,3.25,0.2,0.5555555555555556,0.4,2024-03-17 20:27:00,5541
2024-03-14,07:03:14,LAX,1.5,4.75,0.4,0.9444444444444444,0.6,2024-03-14 07:03:00,417
2025-01-18,03:36:04,LAX,1.5,5.0,0.2,0.1666666666666666,0.8,2025-01-18 03:36:00,446610
2024-12-12,23:16:28,LAX,1.5,3.75,0.4,0.3333333333333333,0.7,2024-12-12 23:16:00,394510
2024-12-11,11:35:04,ONT,0.75,2.0,0.4,0.0555555555555555,1.0,2024-12-11 11:35:00,392369
2024-03-22,11:05:32,LAX,0.25,5.0,0.4,0.1111111111111111,0.3,2024-03-22 11:05:00,12179
2024-11-30,22:13:23,ONT,1.25,4.25,0.2,0.1666666666666666,0.7,2024-11-30 22:13:00,377167
2024-03-19,04:32:21,LAX,0.5,3.5,0.2,0.3888888888888889,0.2,2024-03-19 04:32:00,7466
2024-03-15,03:51:11,ONT,1.5,4.5,0.8,0.1666666666666666,0.7,2024-03-15 03:51:00,1665
2024-12-12,04:10:20,LAX,1.25,2.0,0.4,0.1666666666666666,0.3,2024-12-12 04:10:00,393364
2024-12-11,17:38:37,LAX,0.25,2.0,0.6000000000000001,0.5555555555555556,0.6,2024-12-11 17:38:00,392732
2025-01-19,08:14:24,ONT,0.25,4.5,0.2,0.0555555555555555,0.8,2025-01-19 08:14:00,448328
2024-03-17,14:00:38,ONT,0.25,3.5,0.4,0.8333333333333334,0.1,2024-03-17 14:00:00,5154
2025-01-19,08:47:12,ONT,1.25,4.25,0.4,0.8333333333333334,0.5,2025-01-19 08:47:00,448361
2024-03-17,23:33:35,ONT,1.75,4.5,0.4,0.2777777777777778,0.1,2024-03-17 23:33:00,5727
2024-12-13,11:45:11,LAX,1.75,2.75,0.2,0.1666666666666666,0.8,2024-12-13 11:45:00,395259
2024-03-14,01:44:29,ONT,0.75,2.5,0.8,0.1111111111111111,0.6,2024-03-14 01:44:00,98
2024-12-13,11:03:55,ONT,0.25,4.0,0.2,0.0555555555555555,0.9,2024-12-13 11:03:00,395217
2024-12-13,08:43:32,LAX,1.25,4.5,0.4,0.1111111111111111,0.3,2024-12-13 08:43:00,395077
2024-03-16,15:40:42,ONT,1.75,4.75,0.8,0.2222222222222222,0.4,2024-03-16 15:40:00,3814
2024-03-20,23:08:52,LAX,0.25,3.0,0.2,0.2222222222222222,1.0,2024-03-20 23:08:00,10022
2024-12-13,05:11:11,ONT,1.75,3.75,0.8,0.3333333333333333,0.9,2024-12-13 05:11:00,394865
2024-03-21,21:56:12,LAX,1.25,2.0,0.6000000000000001,0.1666666666666666,0.2,2024-03-21 21:56:00,11390
2025-01-18,19:24:29,ONT,0.25,4.25,0.2,0.1666666666666666,0.8,2025-01-18 19:24:00,447558
2024-03-17,00:00:08,LAX,2.0,2.0,0.6000000000000001,0.7777777777777778,0.0,2024-03-17 00:00:00,4314
2025-01-19,12:00:30,ONT,1.75,4.0,0.4,0.3888888888888889,0.8,2025-01-19 12:00:00,448554
2024-03-14,19:09:40,LAX,1.0,4.5,0.2,0.1666666666666666,0.5,2024-03-14 19:09:00,1143
2024-12-11,22:37:36,LAX,0.5,3.25,0.4,0.1666666666666666,0.3,2024-12-11 22:37:00,393031
2024-12-13,08:31:00,ONT,1.25,3.5,0.0,0.0555555555555555,0.4,2024-12-13 08:31:00,395065
2025-01-18,20:14:18,ONT,1.0,2.25,0.4,0.1111111111111111,0.6,2025-01-18 20:14:00,447608
2024-11-30,18:31:41,ONT,0.5,2.5,0.2,0.2222222222222222,0.4,2024-11-30 18:31:00,376945
2024-12-12,20:54:09,ONT,0.75,5.0,0.6000000000000001,1.0,1.0,2024-12-12 20:54:00,394368
2024-03-20,20:14:04,ONT,1.25,3.75,0.2,0.0,0.9,2024-03-20 20:14:00,9848
2025-01-18,00:00:37,ONT,0.5,3.75,0.4,0.8888888888888888,0.5,2025-01-18 00:00:00,446394
2024-03-21,06:51:44,LAX,1.5,5.0,0.4,0.1666666666666666,0.7,2024-03-21 06:51:00,10485
2024-12-11,10:48:35,ONT,0.75,3.5,0.4,0.3888888888888889,0.3,2024-12-11 10:48:00,392322
2024-03-18,07:24:31,ONT,2.0,2.25,0.2,0.611111111111111,0.5,2024-03-18 07:24:00,6198
2024-11-30,10:15:12,ONT,1.25,5.0,0.4,0.0555555555555555,0.3,2024-11-30 10:15:00,376449
2025-01-18,04:02:29,ONT,1.25,3.25,0.4,0.2222222222222222,0.7,2025-01-18 04:02:00,446636
2024-03-14,07:33:16,ONT,1.25,4.75,0.6000000000000001,0.5555555555555556,0.8,2024-03-14 07:33:00,447
2024-03-15,02:26:58,LAX,1.0,4.75,0.2,0.7777777777777778,0.1,2024-03-15 02:26:00,1580
2025-01-18,21:08:58,ONT,2.0,3.5,0.2,0.2222222222222222,0.2,2025-01-18 21:08:00,447662
2025-01-18,09:47:15,LAX,2.0,2.75,0.6000000000000001,0.1111111111111111,0.0,2025-01-18 09:47:00,446981
2024-11-30,09:13:49,ONT,0.75,3.75,0.2,0.0,0.6,2024-11-30 09:13:00,376387
2024-12-11,08:54:38,ONT,0.5,3.0,0.8,0.3333333333333333,0.1,2024-12-11 08:54:00,392208
2024-12-12,16:45:55,LAX,0.75,3.5,0.6000000000000001,0.0555555555555555,0.8,2024-12-12 16:45:00,394119
2024-11-30,16:44:58,LAX,1.25,2.5,0.2,0.1111111111111111,0.2,2024-11-30 16:44:00,376838
2025-01-18,04:44:29,LAX,1.0,2.5,0.4,0.6666666666666666,0.3,2025-01-18 04:44:00,446678
2024-12-11,06:17:15,LAX,1.0,4.0,0.2,0.0,0.1,2024-12-11 06:17:00,392051
2024-12-13,09:10:31,ONT,0.5,2.0,0.6000000000000001,0.1111111111111111,0.0,2024-12-13 09:10:00,395104
2024-12-11,15:36:47,LAX,1.5,5.0,0.6000000000000001,0.1666666666666666,0.6,2024-12-11 15:36:00,392610
2024-03-21,18:09:04,LAX,1.5,3.5,0.2,0.7777777777777778,1.0,2024-03-21 18:09:00,11163
2024-11-30,23:38:12,ONT,0.75,4.75,0.6000000000000001,0.0555555555555555,0.3,2024-11-30 23:38:00,377252
2024-03-21,06:29:42,LAX,0.75,3.5,0.6000000000000001,0.1111111111111111,0.3,2024-03-21 06:29:00,10463
2025-01-18,21:15:30,LAX,1.0,3.75,0.4,0.0,0.1,2025-01-18 21:15:00,447669
2025-01-19,07:31:20,LAX,1.75,3.75,0.4,0.0555555555555555,0.9,2025-01-19 07:31:00,448285
2024-11-30,20:45:43,LAX,1.75,2.5,0.6000000000000001,0.2777777777777778,1.0,2024-11-30 20:45:00,377079
2024-03-22,21:33:13,ONT,1.25,3.5,0.4,0.611111111111111,0.7,2024-03-22 21:33:00,12807
2024-11-30,04:56:37,ONT,1.75,4.0,0.4,0.8888888888888888,0.8,2024-11-30 04:56:00,376130
2025-01-19,14:53:54,ONT,0.75,4.25,0.4,0.2222222222222222,0.0,2025-01-19 14:53:00,448727
2024-11-30,20:07:39,LAX,1.0,3.5,0.8,0.2777777777777778,0.6,2024-11-30 20:07:00,377041
2024-03-20,12:59:37,LAX,1.75,3.5,0.2,0.2777777777777778,0.1,2024-03-20 12:59:00,9413
2025-01-19,12:34:58,ONT,1.0,3.5,0.0,0.1666666666666666,0.3,2025-01-19 12:34:00,448588
2025-01-19,14:18:19,LAX,0.25,2.75,0.8,0.0,0.0,2025-01-19 14:18:00,448692
2025-01-19,01:17:21,LAX,2.0,3.75,0.4,0.1111111111111111,0.5,2025-01-19 01:17:00,447911
2025-01-19,15:47:26,ONT,0.25,2.75,0.4,0.2222222222222222,0.7,2025-01-19 15:47:00,448781
2024-03-14,11:26:16,LAX,1.0,2.25,0.2,0.3333333333333333,0.2,2024-03-14 11:26:00,680
2024-03-21,18:51:14,LAX,0.5,3.5,0.8,0.2222222222222222,0.1,2024-03-21 18:51:00,11205
2024-03-22,13:45:18,LAX,1.0,3.5,0.4,0.0,0.0,2024-03-22 13:45:00,12339
2024-12-11,02:48:17,LAX,1.5,2.75,0.6000000000000001,0.1111111111111111,0.3,2024-12-11 02:48:00,391842
2024-11-30,21:37:01,LAX,2.0,4.0,0.2,0.611111111111111,0.3,2024-11-30 21:37:00,377131
2024-03-16,11:39:44,LAX,1.25,5.0,0.6000000000000001,0.1111111111111111,0.2,2024-03-16 11:39:00,3573
2024-11-30,06:20:03,LAX,1.75,5.0,0.6000000000000001,0.2222222222222222,0.3,2024-11-30 06:20:00,376214
2024-12-11,16:19:25,LAX,1.0,4.75,0.2,0.0,0.7,2024-12-11 16:19:00,392653
2025-01-18,12:50:30,ONT,0.25,2.5,0.4,0.2777777777777778,0.7,2025-01-18 12:50:00,447164
2025-01-18,19:54:35,LAX,1.25,3.75,0.0,0.2222222222222222,0.2,2025-01-18 19:54:00,447588
2025-01-19,09:57:11,LAX,1.5,2.25,0.0,0.2222222222222222,0.3,2025-01-19 09:57:00,448431
2024-03-22,00:10:19,ONT,0.5,5.0,0.4,0.611111111111111,0.4,2024-03-22 00:10:00,11524
2024-03-22,12:49:04,ONT,0.75,2.25,0.4,0.1111111111111111,0.2,2024-03-22 12:49:00,12283
2024-11-30,09:10:13,LAX,1.5,3.75,0.0,0.8333333333333334,0.2,2024-11-30 09:10:00,376384
2024-03-16,03:12:57,LAX,1.75,2.5,0.2,0.2222222222222222,0.0,2024-03-16 03:12:00,3066
2024-11-30,00:40:43,LAX,2.0,4.5,0.2,0.3333333333333333,0.0,2024-11-30 00:40:00,375874
2025-01-19,09:20:30,ONT,1.75,3.25,0.2,0.2222222222222222,1.0,2025-01-19 09:20:00,448394
2025-01-18,22:46:49,ONT,0.5,5.0,0.2,0.3333333333333333,0.1,2025-01-18 22:46:00,447760
2024-11-30,04:39:53,LAX,1.25,2.0,0.6000000000000001,0.0555555555555555,0.1,2024-11-30 04:39:00,376113
2024-03-19,05:12:03,LAX,0.25,4.0,0.2,0.1666666666666666,0.1,2024-03-19 05:12:00,7506
2024-03-17,00:50:59,ONT,1.0,4.25,0.6000000000000001,0.2222222222222222,0.2,2024-03-17 00:50:00,4364
2024-11-30,10:47:05,LAX,0.25,2.0,0.4,0.3333333333333333,0.8,2024-11-30 10:47:00,376481
2025-01-19,16:12:58,LAX,1.75,5.0,0.6000000000000001,0.0,0.8,2025-01-19 16:12:00,448806
2024-11-30,03:03:42,ONT,2.0,3.0,0.4,0.1111111111111111,0.5,2024-11-30 03:03:00,376017
2024-03-20,05:30:41,LAX,0.5,2.75,0.4,0.0555555555555555,0.9,2024-03-20 05:30:00,8964
2025-01-18,09:52:30,ONT,0.75,2.5,0.6000000000000001,0.3333333333333333,0.9,2025-01-18 09:52:00,446986
2025-01-18,05:07:40,LAX,0.75,4.25,0.6000000000000001,0.2777777777777778,0.6,2025-01-18 05:07:00,446701
2025-01-18,12:24:11,ONT,1.25,2.0,0.4,0.2222222222222222,0.7,2025-01-18 12:24:00,447138
2025-01-19,15:43:13,ONT,2.0,5.0,0.8,0.5555555555555556,0.4,2025-01-19 15:43:00,448777
2024-12-11,14:46:11,LAX,1.75,5.0,0.6000000000000001,0.2222222222222222,0.0,2024-12-11 14:46:00,392560
2025-01-19,00:50:13,ONT,0.25,2.0,0.6000000000000001,0.2777777777777778,0.4,2025-01-19 00:50:00,447884
2025-01-19,10:22:24,ONT,1.75,2.75,0.2,0.2222222222222222,0.8,2025-01-19 10:22:00,448456
2024-12-11,15:28:59,ONT,1.5,3.25,0.4,0.8888888888888888,0.9,2024-12-11 15:28:00,392602
2024-11-30,03:56:55,LAX,1.25,3.25,0.2,0.2222222222222222,0.2,2024-11-30 03:56:00,376070
2024-11-30,11:41:39,ONT,0.25,2.0,0.4,0.7222222222222222,0.8,2024-11-30 11:41:00,376535
2025-01-19,06:28:13,LAX,0.25,4.75,0.0,0.1666666666666666,0.7,2025-01-19 06:28:00,448222
2024-03-22,10:51:22,LAX,0.5,5.0,0.4,0.1111111111111111,0.9,2024-03-22 10:51:00,12165
2024-12-11,19:51:17,ONT,1.0,2.75,0.6000000000000001,0.3333333333333333,0.2,2024-12-11 19:51:00,392865
2024-03-20,10:20:31,ONT,1.75,3.0,1.0,0.0,0.2,2024-03-20 10:20:00,9254
2025-01-18,14:25:51,ONT,1.75,2.0,0.6000000000000001,0.2222222222222222,0.2,2025-01-18 14:25:00,447259
2025-01-19,00:05:21,LAX,1.5,2.5,0.2,0.1666666666666666,0.8,2025-01-19 00:05:00,447839
2024-03-16,23:44:39,LAX,1.75,2.0,0.8,0.0555555555555555,0.1,2024-03-16 23:44:00,4298
2025-01-18,16:09:37,ONT,1.25,2.5,0.4,0.6666666666666666,0.8,2025-01-18 16:09:00,447363
2025-01-19,20:42:54,LAX,0.5,3.5,0.2,0.0,0.8,2025-01-19 20:42:00,449076
2024-11-30,18:57:55,LAX,0.5,2.0,0.6000000000000001,0.0,0.4,2024-11-30 18:57:00,376971
2024-12-11,22:05:37,LAX,1.25,3.25,0.2,0.2777777777777778,0.8,2024-12-11 22:05:00,392999
2024-12-12,15:37:38,LAX,1.5,5.0,0.4,0.2777777777777778,0.0,2024-12-12 15:37:00,394051
2024-03-15,10:38:31,LAX,0.5,4.25,0.8,0.3333333333333333,0.3,2024-03-15 10:38:00,2072
2025-01-19,15:05:25,ONT,1.75,5.0,0.6000000000000001,0.3333333333333333,0.3,2025-01-19 15:05:00,448739
2024-12-11,11:36:23,ONT,0.75,5.0,0.4,0.0555555555555555,0.8,2024-12-11 11:36:00,392370
2024-12-11,21:49:26,ONT,0.5,3.75,0.4,0.5,0.7,2024-12-11 21:49:00,392983
2025-01-19,07:26:28,LAX,1.25,2.25,0.2,0.0,1.0,2025-01-19 07:26:00,448280
2024-11-30,00:23:02,LAX,1.75,3.75,0.4,0.3333333333333333,0.5,2024-11-30 00:23:00,375857
2024-12-11,02:51:18,ONT,1.5,4.75,0.4,0.0555555555555555,1.0,2024-12-11 02:51:00,391845
2024-11-30,02:16:33,LAX,1.0,3.25,0.2,0.7222222222222222,0.0,2024-11-30 02:16:00,375970
2024-12-13,02:05:27,ONT,0.5,4.5,0.2,0.0,0.0,2024-12-13 02:05:00,394679
2025-01-18,15:42:29,ONT,0.5,3.75,0.2,0.0555555555555555,1.0,2025-01-18 15:42:00,447336
2024-12-11,16:43:15,ONT,2.0,4.75,0.4,1.0,0.0,2024-12-11 16:43:00,392677
2024-03-21,03:29:38,LAX,1.75,2.25,0.6000000000000001,0.1666666666666666,0.2,2024-03-21 03:29:00,10283
2024-12-11,05:58:51,ONT,1.0,2.25,0.6000000000000001,0.0,0.1,2024-12-11 05:58:00,392032
2024-12-12,15:52:21,LAX,0.5,2.25,0.6000000000000001,0.2777777777777778,0.3,2024-12-12 15:52:00,394066
2024-12-12,17:14:27,LAX,0.75,3.0,0.6000000000000001,0.2222222222222222,0.1,2024-12-12 17:14:00,394148
2025-01-19,15:56:33,ONT,1.25,3.5,0.4,0.0,0.8,2025-01-19 15:56:00,448790
2024-12-13,18:18:51,ONT,0.5,4.75,0.6000000000000001,0.3333333333333333,0.0,2024-12-13 18:18:00,395652
2024-12-11,10:40:03,LAX,0.25,4.5,0.4,0.2222222222222222,0.9,2024-12-11 10:40:00,392314
2024-11-30,18:43:54,ONT,1.5,4.5,0.8,0.1111111111111111,0.2,2024-11-30 18:43:00,376957
2024-03-22,06:09:23,LAX,1.0,3.0,0.4,0.0,0.6,2024-03-22 06:09:00,11883
2024-03-21,13:17:39,ONT,1.75,2.25,0.2,0.1666666666666666,0.8,2024-03-21 13:17:00,10871
2024-11-30,18:54:55,LAX,0.25,2.25,0.6000000000000001,0.0555555555555555,0.4,2024-11-30 18:54:00,376968
2024-03-20,03:48:13,LAX,1.0,2.25,0.4,0.2222222222222222,0.1,2024-03-20 03:48:00,8862
2024-11-30,02:30:50,ONT,0.75,2.0,0.4,0.611111111111111,0.9,2024-11-30 02:30:00,375984
2024-03-17,07:55:56,ONT,1.5,3.5,0.6000000000000001,0.0,0.7,2024-03-17 07:55:00,4789
2024-11-30,14:49:46,LAX,1.5,3.0,0.4,1.0,0.8,2024-11-30 14:49:00,376723
2024-12-13,03:37:41,LAX,2.0,4.0,0.8,0.4444444444444445,0.2,2024-12-13 03:37:00,394771
2024-12-12,07:37:40,LAX,0.5,3.5,0.8,0.5,0.4,2024-12-12 07:37:00,393571
2024-03-17,03:54:52,LAX,1.25,4.5,0.4,0.3333333333333333,0.0,2024-03-17 03:54:00,4548
