latitude,longitude,datetime_sin,datetime_cos,ElapsedTime,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,cluster,Cluster,BagNumber_actual,ClusterBagSum
0.0,0.0,100.14552253635878,124.913510215462,124.48583600617,0.0,0.7499999999999999,0.4,0.1666666666666666,0.1,1,126,0.4,4.800000000000001
8.0,8.0,99.555115273226,124.8776493633363,124.38845646188399,0.5714285714285714,0.0,0.2,0.0,0.6,1,182,0.2,4.800000000000001
0.0,0.0,1.16006600295255,4.0346940097182005,104.93174528627361,0.5714285714285714,0.4999999999999999,0.6000000000000001,0.5,1.0,0,536,0.6000000000000001,4.800000000000001
0.0,0.0,119.78185062861435,122.5619814312252,2.731913558126125,0.0,0.25,0.4,0.2222222222222222,0.8,2,346,0.4,4.800000000000001
0.0,0.0,112.7851789359946,124.19248868617964,1.5714276175065,0.7142857142857142,0.6666666666666666,0.4,0.1666666666666666,0.9,2,345,0.4,4.800000000000001
8.0,8.0,101.29448770618389,124.96550809928202,124.67530877662361,0.7142857142857142,0.0,0.4,0.2222222222222222,0.2,1,127,0.4,4.800000000000001
0.0,0.0,0.0690342185030625,0.244786285193135,104.58952574492565,0.7142857142857142,0.4999999999999999,0.4,0.7222222222222222,0.6,0,701,0.4,4.800000000000001
8.0,8.0,1.191555251792835,4.141944611615175,104.94148324070221,0.8571428571428572,0.25,0.4,0.1666666666666666,0.2,0,701,0.4,4.800000000000001
0.0,0.0,1.0235966064231374,3.5685366471956623,104.88945474132656,0.8571428571428572,0.1666666666666666,1.0,0.2777777777777778,0.6,0,419,1.0,5.0
8.0,8.0,101.77707860358085,124.9803423599626,124.75488177566871,0.1428571428571428,0.4999999999999999,0.6000000000000001,1.0,0.7,1,51,0.6000000000000001,4.800000000000001
8.0,8.0,105.04914484972656,124.97165030000741,0.294364451013075,0.4285714285714285,1.0,0.0,0.0555555555555555,0.4,2,414,0.0,4.2
0.0,0.0,16.58536263518281,46.191902734876216,109.05674278222821,0.2857142857142857,0.9166666666666666,0.2,0.4444444444444445,0.5,3,839,0.2,4.800000000000001
8.0,8.0,0.32617181716613497,1.1512314048568124,104.67104633485656,0.5714285714285714,0.0,0.4,0.1666666666666666,0.1,0,700,0.4,4.800000000000001
8.0,8.0,20.034761258793495,53.53433332260476,109.85775909079783,0.5714285714285714,0.7499999999999999,0.2,0.0,0.1,3,839,0.2,4.800000000000001
0.0,0.0,100.54366875901302,124.93418926571785,124.5514976417457,0.8571428571428572,0.3333333333333333,0.2,0.3333333333333333,0.6,1,183,0.2,4.800000000000001
8.0,8.0,0.34202506321711246,1.206843627967375,104.67605442570553,0.7142857142857142,0.3333333333333333,0.6000000000000001,0.0,0.6,0,533,0.6000000000000001,4.800000000000001
8.0,8.0,122.23887324900245,121.7778387813498,3.1414640986660625,0.2857142857142857,0.0,1.0,0.8888888888888888,0.8,2,2,1.0,5.0
0.0,0.0,102.72544864424624,124.9974226956828,124.91124550106505,0.2857142857142857,0.6666666666666666,0.6000000000000001,0.1111111111111111,0.2,1,60,0.6000000000000001,4.800000000000001
0.0,0.0,122.95348138055571,121.52889486926155,3.2608235972337503,0.0,1.0,0.6000000000000001,0.0555555555555555,1.0,2,240,0.6000000000000001,4.800000000000001
8.0,8.0,16.893542374890625,46.872354158516984,109.129638326808,0.4285714285714285,0.4999999999999999,0.0,0.1111111111111111,0.8,3,841,0.0,2.8000000000000003
8.0,8.0,114.70674170019065,123.8328516857012,1.8894413864176123,0.8571428571428572,0.7499999999999999,0.0,0.0,0.6,2,414,0.0,4.2
0.0,0.0,17.97650062264935,49.224512888996415,109.38365982375973,0.2857142857142857,0.25,0.8,0.3333333333333333,0.7,3,439,0.8,4.800000000000001
0.0,0.0,20.62313630029233,54.729248149788205,109.99130818010431,0.5714285714285714,0.0,0.0,0.3888888888888889,1.0,3,841,0.0,2.8000000000000003
8.0,8.0,100.4053262372446,124.92732390991603,124.52868300565581,0.7142857142857142,0.6666666666666666,0.0,0.2777777777777778,0.6,1,207,0.0,4.6000000000000005
8.0,8.0,103.4072190164892,124.99981701189671,0.023649317898025,0.8571428571428572,0.6666666666666666,0.4,0.3333333333333333,1.0,2,345,0.4,4.800000000000001
0.0,0.0,103.25702666149664,124.99999959476675,124.99888709092247,1.0,0.5833333333333334,0.6000000000000001,0.9444444444444444,0.6,1,48,0.6000000000000001,4.800000000000001
0.0,0.0,19.110848317669383,51.62512452807682,109.64630636606252,0.4285714285714285,0.25,0.8,0.6666666666666666,0.9,3,440,0.8,4.800000000000001
0.0,0.0,17.116575444222274,47.361707084200084,109.18222328072244,0.0,0.0833333333333333,0.6000000000000001,0.1111111111111111,0.8,3,536,0.6000000000000001,4.800000000000001
8.0,8.0,102.08419477283884,124.9876252638349,124.80551913869739,0.8571428571428572,0.4999999999999999,0.2,0.3333333333333333,0.4,1,183,0.2,4.800000000000001
8.0,8.0,112.62703519557763,124.21913052718597,1.545274254183975,0.0,0.9166666666666666,0.4,0.0,0.0,2,345,0.4,4.800000000000001
0.0,0.0,0.32705238193485003,1.154321197503575,104.67132456212593,0.1428571428571428,0.6666666666666666,0.2,0.2777777777777778,0.8,0,841,0.2,2.8000000000000003
0.0,0.0,102.53138253845712,124.99522950789795,124.87924936508541,0.2857142857142857,0.8333333333333334,0.0,0.3333333333333333,0.1,1,207,0.0,4.6000000000000005
0.0,0.0,18.76923586683429,50.90882614777648,109.56756804882556,0.5714285714285714,0.8333333333333334,0.4,0.611111111111111,0.2,3,698,0.4,4.800000000000001
8.0,8.0,115.07459645547564,123.75642144397865,1.9503731584136998,0.8571428571428572,0.9166666666666666,0.2,0.3333333333333333,0.1,2,401,0.2,4.800000000000001
0.0,0.0,103.0545201747648,124.99961057097535,124.96549981859582,0.5714285714285714,0.9166666666666666,0.2,0.7222222222222222,0.2,1,183,0.2,4.800000000000001
8.0,8.0,102.94314182181051,124.99908569309044,124.9471368188162,0.5714285714285714,0.3333333333333333,0.4,0.0,0.3,1,126,0.4,4.800000000000001
0.0,0.0,102.28838075413982,124.99153867517916,124.83918463829343,0.5714285714285714,0.8333333333333334,0.4,0.1111111111111111,0.4,1,126,0.4,4.800000000000001
8.0,8.0,0.660458298122637,2.3172843022378373,104.77621624268544,0.5714285714285714,0.1666666666666666,0.2,0.2777777777777778,0.2,0,841,0.2,2.8000000000000003
0.0,0.0,0.546939206549575,1.9228553289566375,104.74060315220369,0.8571428571428572,1.0,0.2,0.0,0.9,0,841,0.2,2.8000000000000003
0.0,0.0,18.65605998112224,50.67026239385642,109.54141468550303,0.4285714285714285,1.0,0.2,0.7777777777777778,0.8,3,837,0.2,4.800000000000001
8.0,8.0,16.31812254200915,45.59778532189843,108.9933069648076,0.7142857142857142,0.0833333333333333,0.4,0.3333333333333333,0.8,3,698,0.4,4.800000000000001
0.0,0.0,20.657573389132242,54.798689530634164,109.9990985436472,1.0,0.8333333333333334,0.2,0.0,0.0,3,837,0.2,4.800000000000001
0.0,0.0,21.153385418038546,55.79247282123106,110.11094590594139,0.7142857142857142,0.9166666666666666,0.4,0.4444444444444445,0.2,3,698,0.4,4.800000000000001
0.0,0.0,18.87773259527239,51.13693882920493,109.59260850307054,0.7142857142857142,0.8333333333333334,0.2,1.0,0.6,3,837,0.2,4.800000000000001
8.0,8.0,116.25466120311503,123.49474328306415,2.14596692879385,0.7142857142857142,0.0833333333333333,0.6000000000000001,0.1666666666666666,0.8,2,239,0.6000000000000001,4.800000000000001
8.0,8.0,16.754600096641724,46.566191290035164,109.09680750902012,0.1428571428571428,0.0833333333333333,0.0,0.3333333333333333,0.9,3,841,0.0,2.8000000000000003
8.0,8.0,100.98908757889994,124.95397943169974,124.62494964086424,0.4285714285714285,0.8333333333333334,0.2,0.1111111111111111,0.0,1,186,0.2,4.800000000000001
0.0,0.0,0.7956892331665626,2.7851013009164625,104.81850678763249,0.4285714285714285,0.0833333333333333,0.4,0.1111111111111111,0.1,0,698,0.4,4.800000000000001
8.0,8.0,20.18884774295821,53.84881861951954,109.89281572674076,0.4285714285714285,1.0,1.0,0.1111111111111111,0.3,3,419,1.0,5.0
0.0,0.0,122.99510360532639,121.51410395119392,3.267779278968463,0.0,0.9166666666666666,0.2,0.2777777777777778,0.9,2,401,0.2,4.800000000000001
0.0,0.0,102.52969501468341,124.99520749880429,124.87897113781601,0.2857142857142857,1.0,0.4,1.0,0.5,1,127,0.4,4.800000000000001
0.0,0.0,1.0549795595505624,3.675930675645225,104.8991926957552,0.7142857142857142,0.0,0.4,0.7777777777777778,0.2,0,698,0.4,4.800000000000001
0.0,0.0,106.94545027351195,124.8794240073442,0.6070919018058,0.0,0.4166666666666666,0.6000000000000001,0.2222222222222222,0.6,2,239,0.6000000000000001,4.800000000000001
0.0,0.0,102.29175575411293,124.99159712943636,124.83974109283221,0.4285714285714285,1.0,0.8,0.2777777777777778,0.3,1,27,0.8,4.800000000000001
0.0,0.0,20.641583165146777,54.766452488943244,109.99548158914514,0.2857142857142857,0.4999999999999999,0.6000000000000001,0.1111111111111111,0.6,3,537,0.6000000000000001,4.800000000000001
8.0,8.0,17.283357277732602,47.72595490082438,109.22145332570621,0.7142857142857142,0.9166666666666666,0.2,0.4444444444444445,0.5,3,836,0.2,4.800000000000001
8.0,8.0,1.1546703021237876,4.0163048711575,104.93007592265728,0.7142857142857142,0.4999999999999999,0.4,0.9444444444444444,0.0,0,698,0.4,4.800000000000001
0.0,0.0,18.30782258900985,49.93225869008058,109.46072877738035,0.4285714285714285,0.7499999999999999,0.4,0.2222222222222222,0.8,3,699,0.4,4.800000000000001
0.0,0.0,112.99040474491476,124.1572456465332,1.6053713443719,0.1428571428571428,0.0,0.4,0.1111111111111111,0.6,2,345,0.4,4.800000000000001
8.0,8.0,109.8284980202974,124.61644867002747,1.0828605324602125,1.0,0.6666666666666666,0.4,0.0555555555555555,0.0,2,345,0.4,4.800000000000001
8.0,8.0,98.41842218082954,124.7911206345525,124.2009312823161,1.0,0.1666666666666666,0.0,0.3333333333333333,0.4,1,207,0.0,4.6000000000000005
8.0,8.0,0.2355815108447875,0.8328413079388125,104.64238892610953,0.4285714285714285,0.0,0.4,0.0,0.2,0,699,0.4,4.800000000000001
8.0,8.0,107.64539357629312,124.82920261631959,0.72255621860205,0.5714285714285714,0.4999999999999999,0.4,0.8888888888888888,0.9,2,345,0.4,4.800000000000001
8.0,8.0,18.92720321660145,51.24075961494786,109.60401582111545,0.5714285714285714,0.4166666666666666,0.4,0.4444444444444445,0.5,3,699,0.4,4.800000000000001
8.0,8.0,0.46378322259516247,1.6329191247847374,104.71444978888115,1.0,0.0,0.2,0.4444444444444445,0.3,0,838,0.2,4.800000000000001
0.0,0.0,20.224348628027062,53.92111762306246,109.90088431755304,1.0,0.4166666666666666,0.0,0.3333333333333333,0.0,3,841,0.0,2.8000000000000003
0.0,0.0,18.520201674628872,50.383055945945145,109.50997500406211,0.0,0.8333333333333334,0.4,0.1666666666666666,0.6,3,699,0.4,4.800000000000001
0.0,0.0,124.62142153232494,120.9109918646517,3.5398855484304628,0.0,0.3333333333333333,0.0,0.2222222222222222,0.7,2,414,0.0,4.2
8.0,8.0,0.0821562134554375,0.291246194026225,104.59369915396653,0.5714285714285714,0.25,0.4,0.2777777777777778,0.1,0,699,0.4,4.800000000000001
8.0,8.0,100.9114743222208,124.95078507272454,124.6121511864724,0.5714285714285714,0.5833333333333334,0.4,0.5,0.4,1,127,0.4,4.800000000000001
0.0,0.0,20.27701301136091,54.02826269810035,109.91284809013675,0.2857142857142857,0.3333333333333333,0.4,0.1111111111111111,0.9,3,699,0.4,4.800000000000001
0.0,0.0,0.518610849950937,1.824179986556812,104.73169987958326,1.0,0.25,0.4,0.2222222222222222,1.0,0,699,0.4,4.800000000000001
0.0,0.0,99.7845208891586,124.89232068593094,124.42629537052085,0.0,0.0833333333333333,0.2,0.0,0.8,1,187,0.2,4.800000000000001
8.0,8.0,118.84187225514721,122.8327005255052,2.5755498327297626,1.0,0.1666666666666666,0.2,0.2777777777777778,0.7,2,388,0.2,4.800000000000001
8.0,8.0,1.2149630970549994,4.221595065098913,104.9487171497063,0.5714285714285714,0.1666666666666666,0.4,0.3888888888888889,0.1,0,699,0.4,4.800000000000001
8.0,8.0,0.7040018693477375,2.4681611053815873,104.78984937888544,0.8571428571428572,0.3333333333333333,0.4,0.0,0.7,0,699,0.4,4.800000000000001
0.0,0.0,20.565359677562324,54.6126207832446,109.97823149844305,0.7142857142857142,0.1666666666666666,0.4,0.1666666666666666,0.8,3,699,0.4,4.800000000000001
0.0,0.0,99.6259597319763,124.88228015952726,124.40014200719831,0.0,0.6666666666666666,1.0,0.2777777777777778,0.3,1,5,1.0,5.0
0.0,0.0,103.2199004539976,124.99998287889674,124.9927660909959,0.0,0.0833333333333333,0.4,0.0,0.2,1,127,0.4,4.800000000000001
0.0,0.0,112.45709676720315,124.24725902111115,1.5171732999757377,0.1428571428571428,0.4166666666666666,0.6000000000000001,0.2222222222222222,0.6,2,239,0.6000000000000001,4.800000000000001
0.0,0.0,0.1609835178968,0.569881483795075,104.61873960821146,1.0,0.3333333333333333,0.2,0.2777777777777778,0.6,0,838,0.2,4.800000000000001
8.0,8.0,0.729795242757425,2.5574253596674623,104.7979179696977,0.5714285714285714,0.25,0.0,0.7777777777777778,0.8,0,841,0.0,2.8000000000000003
0.0,0.0,101.679208346644,124.97766890605106,124.73874459404415,0.5714285714285714,0.1666666666666666,0.2,0.2777777777777778,0.3,1,187,0.2,4.800000000000001
0.0,0.0,19.454993066390365,52.34103108810015,109.72532291056885,0.8571428571428572,0.5833333333333334,0.8,0.0555555555555555,0.9,3,440,0.8,4.800000000000001
8.0,8.0,1.07382108642291,3.740351262585225,104.90503546841232,0.5714285714285714,0.3333333333333333,0.6000000000000001,0.0,0.4,0,540,0.6000000000000001,4.800000000000001
0.0,0.0,99.5264404975521,124.87574960230265,124.38372659830438,0.8571428571428572,0.0,0.8,0.2777777777777778,0.9,1,17,0.8,4.800000000000001
8.0,8.0,100.4205099921927,124.92809405996191,124.53118705108031,1.0,0.6666666666666666,0.6000000000000001,0.2222222222222222,0.1,1,45,0.6000000000000001,4.800000000000001
0.0,0.0,111.6744756089592,124.37011419187341,1.3877976197100625,0.5714285714285714,0.0833333333333333,0.0,0.0,0.9,2,414,0.0,4.2
8.0,8.0,16.441083989352315,45.87161920494901,109.0225208280934,0.2857142857142857,1.0,0.2,0.2222222222222222,1.0,3,810,0.2,4.800000000000001
8.0,8.0,0.84919736258895,2.969595889502425,104.83520042379578,0.0,0.9166666666666666,0.4,0.0,0.1,0,699,0.4,4.800000000000001
0.0,0.0,0.26897830083026253,0.9503382160090375,104.65296156234629,0.7142857142857142,1.0,0.0,0.1666666666666666,0.9,0,841,0.0,2.8000000000000003
8.0,8.0,116.73439155242099,123.38116162819993,2.2255399278389727,0.7142857142857142,0.5833333333333334,0.4,0.7222222222222222,1.0,2,345,0.4,4.800000000000001
0.0,0.0,21.413424690272585,56.30923012510182,110.169373632513,0.4285714285714285,0.4999999999999999,0.2,0.3333333333333333,0.3,3,787,0.2,4.800000000000001
8.0,8.0,101.53240493618405,124.97333925226543,124.71453882160733,1.0,0.7499999999999999,0.0,0.3333333333333333,0.0,1,207,0.0,4.6000000000000005
8.0,8.0,19.2730613905552,51.9632769623605,109.68358882016061,0.5714285714285714,0.6666666666666666,0.8,0.1666666666666666,0.1,3,440,0.8,4.800000000000001
0.0,0.0,20.468326294029282,54.416403987695304,109.95625154416135,0.4285714285714285,1.0,0.4,0.0,0.6,3,701,0.4,4.800000000000001
8.0,8.0,110.10988416279065,124.58283627862588,1.1293244864481,0.4285714285714285,0.25,0.2,0.0555555555555555,0.0,2,389,0.2,4.800000000000001
8.0,8.0,119.28856916459554,122.70606205090813,2.6498365136565,0.2857142857142857,0.0,0.4,0.3333333333333333,0.8,2,345,0.4,4.800000000000001
0.0,0.0,16.568927732254263,46.15547456959384,109.05284760045674,0.2857142857142857,0.4999999999999999,0.4,0.7222222222222222,0.6,3,701,0.4,4.800000000000001
8.0,8.0,0.2900859983270625,1.024527156201625,104.65963901681161,0.5714285714285714,0.5833333333333334,0.6000000000000001,0.3333333333333333,0.5,0,540,0.6000000000000001,4.800000000000001
8.0,8.0,17.458778688937162,48.1075258507962,109.26263096157571,0.1428571428571428,0.4999999999999999,0.4,0.0555555555555555,1.0,3,701,0.4,4.800000000000001
0.0,0.0,103.22158800882049,124.99998417057753,124.9930443182653,0.1428571428571428,0.5833333333333334,0.4,0.4444444444444445,0.8,1,104,0.4,5.0
0.0,0.0,114.17408691406351,123.93919942666243,1.8012433420214373,0.4285714285714285,1.0,0.6000000000000001,0.0555555555555555,0.5,2,238,0.6000000000000001,4.800000000000001
8.0,8.0,101.73489302429203,124.97921090228903,124.74792609393401,0.2857142857142857,0.4999999999999999,0.2,0.8888888888888888,0.0,1,187,0.2,4.800000000000001
0.0,0.0,105.05420695876296,124.97148930167604,0.2951991328212375,0.0,1.0,0.4,0.5555555555555556,0.0,2,345,0.4,4.800000000000001
8.0,8.0,122.19887475807525,121.79149386587675,3.1347866442007377,0.1428571428571428,0.0833333333333333,0.4,0.1111111111111111,0.9,2,345,0.4,4.800000000000001
8.0,8.0,1.1906552195456874,4.138880767852675,104.94120501343282,0.5714285714285714,0.9166666666666666,0.0,0.3333333333333333,0.9,0,841,0.0,2.8000000000000003
8.0,8.0,100.8136155205955,124.94660465899432,124.59601400484785,1.0,0.5833333333333334,0.4,0.0,0.2,1,104,0.4,5.0
8.0,8.0,111.18957492896618,124.44072629448151,1.3076681661261624,0.1428571428571428,0.9166666666666666,0.2,0.0,0.9,2,389,0.2,4.800000000000001
0.0,0.0,17.715458665816115,48.66301263769712,109.32272805176365,1.0,0.4999999999999999,0.0,0.5,0.0,3,841,0.0,2.8000000000000003
0.0,0.0,0.1679982961248625,0.5946387552175849,104.62096542636661,0.1428571428571428,0.4166666666666666,0.4,0.1666666666666666,0.6,0,703,0.4,4.800000000000001
0.0,0.0,121.88381245801577,121.8980205733337,3.0822016902863005,1.0,0.0833333333333333,0.4,0.1666666666666666,0.8,2,346,0.4,4.800000000000001
8.0,8.0,0.05679112045495,0.2014183740728875,104.58563056315427,0.8571428571428572,0.6666666666666666,0.0,0.1111111111111111,0.6,0,841,0.0,2.8000000000000003
8.0,8.0,16.44577193858251,45.88204330692582,109.02363373717094,0.1428571428571428,0.3333333333333333,0.4,0.0555555555555555,0.0,3,703,0.4,4.800000000000001
8.0,8.0,0.3631728700229625,1.2809799314704127,104.68273188017088,0.8571428571428572,0.6666666666666666,0.4,0.0555555555555555,0.6,0,703,0.4,4.800000000000001
8.0,8.0,0.11717039746246251,0.415110389624875,104.60482824474205,0.2857142857142857,0.4166666666666666,0.4,0.1666666666666666,0.0,0,703,0.4,4.800000000000001
8.0,8.0,102.64275940843712,124.99657011361575,124.89761236486504,1.0,0.9166666666666666,0.4,0.3333333333333333,0.6,1,105,0.4,4.800000000000001
8.0,8.0,113.15860153124426,124.12779747312524,1.6331940713107502,0.1428571428571428,0.4999999999999999,0.6000000000000001,0.1666666666666666,0.7,2,246,0.6000000000000001,4.800000000000001
0.0,0.0,0.3173672768349375,1.1203320247865876,104.66826406216265,0.2857142857142857,0.8333333333333334,0.4,0.2777777777777778,0.0,0,703,0.4,4.800000000000001
0.0,0.0,19.856539859578277,53.16920154239244,109.81713790946708,0.1428571428571428,0.3333333333333333,0.0,0.0,0.4,3,841,0.0,2.8000000000000003
0.0,0.0,16.7616592763126,46.58177076592068,109.09847687263644,1.0,1.0,0.0,0.0,0.3,3,841,0.0,2.8000000000000003
0.0,0.0,101.07345088112172,124.95733001261948,124.63886100433365,0.8571428571428572,0.9166666666666666,0.4,0.2777777777777778,0.8,1,104,0.4,5.0
0.0,0.0,0.9967164289176875,3.47645839064475,104.8811079232449,0.4285714285714285,0.0,0.8,0.1666666666666666,0.6,0,438,0.8,4.800000000000001
0.0,0.0,111.7805297175996,124.35410905860459,1.4053259376815375,0.7142857142857142,0.9166666666666666,0.6000000000000001,0.0,0.5,2,253,0.6000000000000001,4.800000000000001
8.0,8.0,102.06900751355718,124.9873045522445,124.80301509327292,0.7142857142857142,0.8333333333333334,0.4,0.3333333333333333,0.6,1,109,0.4,4.800000000000001
0.0,0.0,121.24495626839533,122.10840929341475,2.975640646110488,0.5714285714285714,0.0833333333333333,0.2,0.3333333333333333,0.2,2,389,0.2,4.800000000000001
8.0,8.0,114.0967750957055,123.95421046059792,1.788444887629562,0.2857142857142857,0.6666666666666666,0.4,0.2222222222222222,0.6,2,346,0.4,4.800000000000001
8.0,8.0,99.04743556681981,124.84184848305514,124.30471005379803,0.8571428571428572,0.4999999999999999,0.6000000000000001,0.3333333333333333,0.4,1,55,0.6000000000000001,4.800000000000001
0.0,0.0,102.45544411545885,124.99418895206183,124.8667291379629,0.0,0.4166666666666666,0.2,0.8888888888888888,0.6,1,185,0.2,4.800000000000001
8.0,8.0,0.397562779788625,1.4014189193024245,104.69358274367701,0.4285714285714285,0.3333333333333333,0.2,0.5,0.9,0,789,0.2,4.800000000000001
0.0,0.0,0.729795242757425,2.5574253596674623,104.7979179696977,0.7142857142857142,0.4999999999999999,0.6000000000000001,0.2777777777777778,0.3,0,540,0.6000000000000001,4.800000000000001
8.0,8.0,18.6055392820075,50.5635669056825,109.5297291401887,0.4285714285714285,0.3333333333333333,0.0,0.1111111111111111,1.0,3,841,0.0,2.8000000000000003
0.0,0.0,0.45318034967042453,1.5958891118179874,104.7111110616485,0.8571428571428572,0.5833333333333334,0.0,0.0,0.2,0,841,0.0,2.8000000000000003
8.0,8.0,1.1106323265737625,3.8660905469630604,104.91644278645724,0.4285714285714285,0.0,0.4,0.1111111111111111,0.2,0,703,0.4,4.800000000000001
8.0,8.0,1.04870100959865,3.65445450776141,104.89724510486944,0.2857142857142857,0.7499999999999999,0.2,0.0555555555555555,0.7,0,788,0.2,4.800000000000001
0.0,0.0,101.82938897372165,124.9817014029964,124.76350682101975,0.5714285714285714,0.6666666666666666,0.4,0.2222222222222222,1.0,1,106,0.4,4.800000000000001
8.0,8.0,107.0753293463752,124.87076462875224,0.6285154015487125,0.1428571428571428,0.4999999999999999,0.0,0.2222222222222222,0.6,2,414,0.0,4.2
8.0,8.0,0.6995564409249749,2.4527684477740874,104.78845824253851,0.7142857142857142,0.3333333333333333,0.6000000000000001,0.0555555555555555,0.5,0,540,0.6000000000000001,4.800000000000001
0.0,0.0,104.20373547101494,124.99214233969845,0.154972589049412,1.0,0.5833333333333334,0.2,0.5,0.6,2,387,0.2,4.800000000000001
0.0,0.0,0.7200095637924125,2.5235691476952375,104.79485746973445,0.7142857142857142,0.6666666666666666,0.8,0.2777777777777778,0.1,0,436,0.8,4.800000000000001
8.0,8.0,107.54926499961275,124.83661701721675,0.7066972642468999,0.8571428571428572,0.25,0.2,0.1111111111111111,0.1,2,387,0.2,4.800000000000001
8.0,8.0,1.2122615031750874,4.212405560545963,104.94788246789815,0.5714285714285714,0.3333333333333333,0.4,0.7222222222222222,0.8,0,703,0.4,4.800000000000001
8.0,8.0,1.1214127021933,3.902883716665575,104.9197815136899,0.2857142857142857,1.0,0.6000000000000001,0.1666666666666666,0.8,0,540,0.6000000000000001,4.800000000000001
8.0,8.0,0.19343768462535,0.6843697400284625,104.62903401717888,0.1428571428571428,0.4999999999999999,0.6000000000000001,0.0,0.0,0,540,0.6000000000000001,4.800000000000001
8.0,8.0,98.40661884698109,124.79010131724316,124.19898369143041,0.1428571428571428,0.5833333333333334,0.6000000000000001,0.1111111111111111,0.8,1,50,0.6000000000000001,4.800000000000001
8.0,8.0,19.621479606509183,52.685330113322344,109.76344004647508,0.7142857142857142,0.3333333333333333,0.4,0.0,0.7,3,704,0.4,4.800000000000001
0.0,0.0,18.251515556963664,49.81236599413143,109.44765209571909,0.0,0.4166666666666666,0.4,0.7222222222222222,0.6,3,704,0.4,4.800000000000001
8.0,8.0,0.9949250570977999,3.4703189796839125,104.88055146870613,0.0,0.5833333333333334,0.2,0.1111111111111111,0.7,0,788,0.2,4.800000000000001
8.0,8.0,103.69747756447012,124.99832717375097,0.07150440823285001,0.1428571428571428,0.25,0.8,0.0555555555555555,0.3,2,225,0.8,4.800000000000001
0.0,0.0,101.34173310101338,124.9671433470549,124.68309914016643,1.0,0.4999999999999999,0.6000000000000001,0.2222222222222222,0.9,1,52,0.6000000000000001,4.800000000000001
0.0,0.0,100.0594867773764,124.90867084105852,124.47164641543118,0.7142857142857142,0.7499999999999999,0.4,0.0555555555555555,0.7,1,106,0.4,4.800000000000001
8.0,8.0,115.88213943217693,123.58006847373082,2.0842004749895877,0.7142857142857142,0.1666666666666666,0.4,0.3333333333333333,0.4,2,346,0.4,4.800000000000001
8.0,8.0,100.77312269124229,124.9448249990553,124.5893365503825,0.0,0.8333333333333334,0.8,0.1111111111111111,0.6,1,10,0.8,4.800000000000001
8.0,8.0,19.917535470745513,53.29433460136259,109.83104927293647,0.1428571428571428,0.5833333333333334,0.4,0.3333333333333333,1.0,3,704,0.4,4.800000000000001
8.0,8.0,106.54566646872425,124.9041929454986,0.541152038960712,0.8571428571428572,0.0833333333333333,0.6000000000000001,0.3888888888888889,0.1,2,252,0.6000000000000001,4.800000000000001
0.0,0.0,0.041929820427124995,0.1487504236848125,104.58090069957464,0.0,0.8333333333333334,0.2,0.2777777777777778,0.1,0,788,0.2,4.800000000000001
0.0,0.0,101.60833742841221,124.97562659201964,124.72705904872984,0.1428571428571428,0.8333333333333334,0.0,0.2222222222222222,0.3,1,207,0.0,4.6000000000000005
8.0,8.0,124.99502013075272,120.76548774181285,3.6024866840428746,0.5714285714285714,0.3333333333333333,0.6000000000000001,0.2777777777777778,0.3,2,252,0.6000000000000001,4.800000000000001
0.0,0.0,0.470853413067575,1.657603678144125,104.71667560703625,0.2857142857142857,0.5833333333333334,0.4,0.0555555555555555,0.7,0,704,0.4,4.800000000000001
8.0,8.0,19.619046936074916,52.68030877600759,109.76288359193632,0.1428571428571428,0.4166666666666666,0.2,0.2222222222222222,0.6,3,791,0.2,4.800000000000001
0.0,0.0,21.153385418038546,55.79247282123106,110.11094590594139,0.0,0.7499999999999999,0.2,0.1666666666666666,0.9,3,792,0.2,4.800000000000001
8.0,8.0,103.96748329816725,124.99559591254466,0.11602077133501251,1.0,0.7499999999999999,0.0,0.5555555555555556,0.8,2,414,0.0,4.2
0.0,0.0,102.97351771315341,124.99925072414172,124.9521449096652,0.4285714285714285,0.0,0.6000000000000001,1.0,0.8,1,65,0.6000000000000001,4.800000000000001
0.0,0.0,1.05318558817975,3.6697947622933875,104.89863624121637,0.0,0.4999999999999999,0.4,0.0,0.2,0,704,0.4,4.800000000000001
8.0,8.0,98.89059240689986,124.82985958312901,124.27883491774489,0.5714285714285714,0.0,0.2,0.2222222222222222,0.8,1,185,0.2,4.800000000000001
8.0,8.0,0.523920849529175,1.842683685736475,104.7333692431996,0.8571428571428572,0.3333333333333333,0.4,0.3333333333333333,0.2,0,704,0.4,4.800000000000001
8.0,8.0,99.94308805920124,124.9019138184018,124.45244873384337,1.0,0.1666666666666666,0.4,0.0555555555555555,0.8,1,106,0.4,4.800000000000001
8.0,8.0,111.22662058853214,124.4354801941208,1.3137891660527001,0.7142857142857142,0.4999999999999999,0.6000000000000001,0.1666666666666666,0.5,2,252,0.6000000000000001,4.800000000000001
0.0,0.0,104.06535957744606,124.99428559946742,0.1321579529595475,0.0,0.4166666666666666,0.4,0.0,0.4,2,346,0.4,4.800000000000001
0.0,0.0,20.99770166272691,55.481632437952584,110.07588926999843,0.0,0.9166666666666666,0.8,0.0,1.0,3,432,0.8,4.800000000000001
